-1.5707963267948966;1.5707963267948966;;;-0.37081471193057003;0.37081471193057003;-0.3623748900804802;0.3623748900804802;
-1.5707963267948966;0.37081471193057003;;;-0.8291669029337567;-0.37081471193057003;-0.73736887807832;-0.3623748900804802;
-1.5707963267948966;-0.37081471193057003;;;-1.1124441357917099;-0.8291669029337567;-0.8967828223652764;-0.73736887807832;
-1.5707963267948966;-0.8291669029337567;;;-1.2875190939369434;-1.1124441357917099;-0.960144597134306;-0.8967828223652764;
-1.5707963267948966;-1.1124441357917099;;;-1.395721368649663;-1.2875190939369434;-0.9847134853154285;-0.960144597134306;
-1.5707963267948966;-1.2875190939369434;;;-1.462594052082177;-1.395721368649663;-0.9941518429365246;-0.9847134853154285;
-1.5707963267948966;-1.395721368649663;;;-1.5039236433623826;-1.462594052082177;-0.9977648552472572;-0.9941518429365246;
-1.5707963267948966;-1.462594052082177;;;-1.529466735514691;-1.5039236433623826;-0.9991460540072826;-0.9977648552472572;
-1.5707963267948966;-1.5039236433623826;;;-1.5452532346425882;-1.529466735514691;-0.9996737929583646;-0.9991460540072826;
-1.5707963267948966;-1.529466735514691;;;-1.5550098276669992;-1.5452532346425882;-0.9998753958104291;-0.9996737929583646;
-1.5707963267948966;-1.5452532346425882;;;-1.5610397337704855;-1.5550098276669992;-0.999952404823833;-0.9998753958104291;
-1.5707963267948966;-1.5550098276669992;;;-1.5647664206914103;-1.5610397337704855;-0.9999818201712762;-0.999952404823833;
-1.5707963267948966;-1.5610397337704855;;;-1.5670696398739716;-1.5647664206914103;-0.9999930559103335;-0.9999818201712762;
-1.5707963267948966;-1.5647664206914103;;;-1.5684931076123352;-1.5670696398739716;-0.9999973475918711;-0.9999930559103335;
-1.5707963267948966;-1.5670696398739716;;;-1.569372859056533;-1.5684931076123352;-0.99999898686997;-0.9999973475918711;
-1.5707963267948966;-1.5684931076123352;;;-1.569916575350699;-1.569372859056533;-0.9999996130187232;-0.99999898686997;
-1.5707963267948966;-1.569372859056533;;;-1.5702526105007306;-1.569916575350699;-0.9999998521862994;-0.9999996130187232;
-1.5707963267948966;-1.569916575350699;;;-1.570460291644865;-1.5702526105007306;-0.9999999435401895;-0.9999998521862994;
-1.5707963267948966;-1.5702526105007306;;;-1.5705886456507623;-1.570460291644865;-0.9999999784342712;-0.9999999435401895;
-1.5707963267948966;-1.570460291644865;;;-1.5706679727889992;-1.5705886456507623;-0.9999999917626246;-0.9999999784342712;
-1.5707963267948966;-1.5705886456507623;;;-1.5707169996566597;-1.5706679727889992;-0.9999999968536025;-0.9999999917626246;
-1.5707963267948966;-1.5706679727889992;;;-1.570747299927236;-1.5707169996566597;-0.9999999987981831;-0.9999999968536025;
-1.5707963267948966;-1.5707169996566597;;;-1.5707660265243204;-1.570747299927236;-0.9999999995409468;-0.9999999987981831;
-1.5707963267948966;-1.570747299927236;;;-1.5707776001978122;-1.5707660265243204;-0.9999999998246573;-0.9999999995409468;
-1.5707963267948966;-1.5707660265243204;;;-1.5707847531214048;-1.5707776001978122;-0.999999999933025;-0.9999999998246573;
-1.5707963267948966;-1.5707776001978122;;;-1.570789173871304;-1.5707847531214048;-0.9999999999744178;-0.999999999933025;
-1.5707963267948966;-1.5707847531214048;;;-1.5707919060449973;-1.570789173871304;-0.9999999999902285;-0.9999999999744178;
-1.5707963267948966;-1.570789173871304;;;-1.570793594621203;-1.5707919060449973;-0.9999999999962677;-0.9999999999902285;
-1.5707963267948966;-1.5707919060449973;;;-1.5707946382186908;-1.570793594621203;-0.9999999999985744;-0.9999999999962677;
-1.5707963267948966;-1.570793594621203;;;-1.5707952831974088;-1.5707946382186908;-0.9999999999994554;-0.9999999999985744;
-1.5707963267948966;-1.5707946382186908;;;-1.5707956818161786;-1.5707952831974088;-0.999999999999792;-0.9999999999994554;
-1.5707963267948966;-1.5707952831974088;;;-1.5707959281761268;-1.5707956818161786;-0.9999999999999205;-0.999999999999792;
-1.5707963267948966;-1.5707956818161786;;;-1.5707960804349483;-1.5707959281761268;-0.9999999999999697;-0.9999999999999205;
-1.5707963267948966;-1.5707959281761268;;;-1.570796174536075;-1.5707960804349483;-0.9999999999999885;-0.9999999999999697;
-1.5707963267948966;-1.5707960804349483;;;-1.57079623269377;-1.570796174536075;-0.9999999999999956;-0.9999999999999885;
-1.5707963267948966;-1.570796174536075;;;-1.570796268637202;-1.57079623269377;-0.9999999999999983;-0.9999999999999956;
-1.5707963267948966;-1.57079623269377;;;-1.5707962908514645;-1.570796268637202;-0.9999999999999993;-0.9999999999999983;
