"i";"xi";"yi";"f(x, y)";"si1";"si2";"lambdai";"|yi-y(i-1)|";"|yi-y(i-1)|";"|fi-f(i-1)|";angle((xi, yi), si)";"gi1";"gi2";
"13";"0,7297585072917951";"0,5313480890094511";"0,0731743180076457";"-0,17230173990528005";"-0,25422642189439776";"-0,0015906246374283732";"0,005062791091118724";"0,004018929946875157";"0,013105153251166055";2,795779155524129";"-0,19037697604081583";"-0,2398779910596005";
"14";"0,8287165666503882";"0,6773579514877903";"0,0381988410980761";"2,7777818384520345";"-1,8826392706033923";"-0,5743300062610717";"0,09895805935859303";"0,1460098624783393";"0,034975476909569606";1,2808716141932217";"2,7777818384520345";"-1,8826392706033923";
"15";"0,8250016147041386";"0,6798757569992236";"0,03068097130970666";"-0,09372836538918616";"-0,15589732940966491";"-0,0013373807456095294";"0,0037149519462495915";"0,0025178055114333455";"0,007517869788369439";2,801369798453162";"-0,10186688742856376";"-0,15038145304244743";
"16";"0,906280784288934";"0,8150664799174193";"0,012725097003676003";"2,088551648319557";"-1,2556760107891973";"-0,8671779268453231";"0,08127916958479539";"0,13519072291819564";"0,017955874306030656";1,2737726295154705";"2,088551648319557";"-1,2556760107891973";
"17";"0,9038426164039199";"0,8165323516979673";"0,009262172379256965";"-0,04496507969012072";"-0,08165947188232828";"-0,0011673965003335066";"0,0024381678850140275";"0,0014658717805480475";"0,003462924624419038";2,8088227334779816";"-0,0480168249730486";"-0,07982470598324465";
"18";"0,9628573059033831";"0,9237068171061662";"0,0025270102745097497";"1,2303378971200782";"-0,6774748850709944";"-1,3124560193413666";"0,059014689499463174";"0,10717446540819882";"0,0067351621047472155";1,267984325898273";"1,2303378971200782";"-0,6774748850709944";
"19";"0,9615514802448409";"0,9244258586719136";"0,0014807032917740985";"-0,016345251248203758";"-0,03151057500323603";"-0,0010613553086504237";"0,001305825658542194";"0,0007190415657474356";"0,0010463069827356512";2,8150253013173447";"-0,0171306575743031";"-0,0310780978262315";
"20";"0,9937752172336084";"0,9865471724315106";"0,00014732639536970955";"0,4017599026981389";"-0,2084019912389934";"-1,9714433568164749";"0,032223736988767494";"0,06212131375959694";"0,001333376896404389";1,2602616003955465";"0,4017599026981389";"-0,2084019912389934";
"21";"0,9933699451173807";"0,9867573962877199";"0,00004402759632742095";"-0,0026799094843046635";"-0,005326480577111602";"-0,0010087420708385568";"0,0004052721162276177";"0,00021022385620930096";"0,00010329879904228859";2,819003116176633";"-0,0027496300070000146";"-0,0052903149576399855";
"22";"0,9999213890469691";"0,9997787834082041";"0,0000004157907593378565";"0,025441111792776194";"-0,012800173083227229";"-2,4446511973475467";"0,0065514439295884415";"0,01302138712048433";"0,0000436118055680831";1,2514748993575773";"0,025441111792776194";"-0,012800173083227229";
"23";"0,9998959851623548";"0,9997915648511968";"0,00000001083641640317315";"-0,000041258425807219";"-0,00008339513459299434";"-0,0009985367314632697";"0,000025403884614350386";"0,00001278144299268984";"0,00000040495434293468335";2,815568379940985";"-0,00004152995583517338";"-0,00008325851983403965";
"24";"0,9999963153589804";"0,9999943610094997";"0,00000000031296276214395843";"-0,0006994779168194576";"0,00034605559247058437";"-2,431750476723462";"0,00010033019662556439";"0,00020279615830293127";"0,00000001052345364102919";1,8967694285024475";"-0,0006994779168194576";"0,00034605559247058437";
"25";"0,9999970137233934";"0,9999940155047955";"0,000000000008932130394068598";"-0,0000012003976864271132";"-0,0000023861280356617153";"-0,0009984080930098417";"0,0000006983644130342113";"0,00000034550470415394705";"0,00000000030403063174988983";2,8222963439227855";"-0,0000011922037563838472";"-0,000002390181852440776";
"26";"0,9999999417372436";"0,9999998357558805";"0,0000000000002311011244804949";"0,00001897091746627666";"-0,000009543722034877078";"-2,439203176835333";"0,0000029280138501987984";"0,000005820251084921909";"0,000000000008701029269588103";1,2514996522877873";"0,00001897091746627666";"-0,000009543722034877078";
"27";"0,999999922796526";"0,9999998452844098";"0,00000000000000596990276861177";"-0,00000003074706211955328";"-0,00000006183057401906482";"-0,0009984080930098417";"0,00000001894071753015238";"0,00000000952852931705763";"0,00000000000022513122171188315";2,8176631008653024";"-0,00000003094764644551162";"-0,00000006172966582340678";
