"i";"xi";"yi";"f(x, y)";"si1";"si2";"lambdai";"|yi-y(i-1)|";"|yi-y(i-1)|";"|fi-f(i-1)|";angle((xi, yi), si)";"gi1";"gi2";
"21";"0,7607071245239848";"0,5775977216196356";"0,057377204085191646";"-0,19634920798867234";"-0,1966540070054559";"-0,0015";"0,001940517983960595";"0,0008018393225878495";"0,0015307308119661966";3,004839512493898";"-0,15068821452261205";"-0,21552153638273452";
"22";"0,7669870627255443";"0,5838874083656833";"0,056214998757992";"0,8782711300673258";"-0,876349204534943";"-0,03198351684678957";"0,006279938201559491";"0,006289686746047673";"0,0011622053271996488";1,4349804041646965";"0,8782711300673258";"-0,876349204534943";
"23";"0,7656696560304433";"0,5852019321724857";"0,055020559368294544";"-0,11015405969779486";"-0,24704626094184273";"-0,0015";"0,0013174066951009888";"0,0013145238068024145";"0,0011944393896974534";2,642813376588289";"-0,1476644060780854";"-0,20961799865832909";
"24";"0,7717620806117043";"0,598865620256247";"0,05314809023624097";"-1,4594304214719012";"0,6497822372280693";"-0,055308216492205256";"0,00609242458126094";"0,013663688083761269";"0,001872469132053571";2,06279559022602";"-1,4594304214719012";"0,6497822372280693";
"25";"0,7739512262439121";"0,5978909469004049";"0,051221159058848185";"-0,14350585820361575";"-0,20637021371554923";"-0,0015";"0,0021891456322078516";"0,000974673355842104";"0,0019269311773927877";2,836172651035475";"-0,10860136757889327";"-0,22191074081006068";
"26";"0,8218233100341776";"0,6667339355175543";"0,039245830195112616";"2,4903167935225694";"-1,731923479595543";"-0,3335897529865395";"0,047872083790265536";"0,06884298861714942";"0,01197532886373557";1,2892595850980162";"2,4903167935225694";"-1,731923479595543";
"27";"0,8180878348438938";"0,6693318207369476";"0,0330924469078924";"-0,3446840597757623";"-0,015079647739131872";"-0,0015";"0,003735475190283854";"0,0025978852193933146";"0,006153383287220218";2,4995938022477517";"-0,3848050820581932";"0,012823043475518325";
"28";"0,8188978423843668";"0,6693672579091346";"0,03294840169060604";"0,03952022190257831";"-0,2452836705273187";"-0,0023500000000000005";"0,0008100075404730415";"0,00003543717218695991";"0,00014404521728635794";2,0963098804295104";"0,03952022190257831";"-0,2452836705273187";
"29";"0,8187656966423801";"0,6701874251824603";"0,03284947666705698";"-0,24163557644146513";"-0,402037165299866";"-0,00334375";"0,00013214574198674623";"0,0008201672733257219";"0,00009892502354905824";2,797911671409727";"-0,3002945475882799";"-0,03796816316432583";
"30";"0,9087737829756123";"0,8199443294280745";"0,011833329340607674";"1,9715083536199474";"-1,1850918391461462";"-0,3724951750018324";"0,0900080863332322";"0,1497569042456142";"0,021016147326449307";1,2752934376384675";"1,9715083536199474";"-1,1850918391461462";
"31";"0,9066445539537027";"0,8212242286143523";"0,008776097809440478";"0,10872398769795208";"-0,16354886665868518";"-0,0010799999999999998";"0,0021292290219095426";"0,0012798991862778377";"0,003057231531167196";1,720102699178363";"0,09620521979765018";"-0,15602371991123576";
"32";"0,9064814679721558";"0,8214695519143403";"0,008751432707073136";"-0,1003412262739416";"-0,04781997252283343";"-0,0015";"0,00016308598154692812";"0,0002453232999880278";"0,000024665102367342137";2,8500843724557825";"-0,1003412262739416";"-0,04781997252283343";
"33";"0,9068169839475093";"0,8216294499474636";"0,008730352815369685";"-0,12282212586417524";"-0,22609648688541684";"-0,00334375";"0,0003355159753534922";"0,00015989803312322428";"0,000021079891703450898";2,8045784721764377";"0,06304216466296353";"-0,13751848563876568";
"34";"0,9702681828723685";"0,93843326737563";"0,0017762452354018292";"1,0998435748507123";"-0,5974158637635618";"-0,5166104924370687";"0,0634511989248592";"0,11680381742816644";"0,006954107579967856";1,2663149147755783";"1,0998435748507123";"-0,5974158637635618";
"35";"0,9690803518115297";"0,9390784765084947";"0,0009561709638028571";"-0,04541893961162489";"-0,008515503424110817";"-0,0010799999999999998";"0,001187831060838769";"0,0006452091328646467";"0,0008200742715989721";2,5572524387703157";"-0,0470116852797513";"-0,007650351732690908";
"36";"0,969167556175584";"0,939094826275069";"0,000954284853266767";"0,012350697688346957";"-0,038185133656964965";"-0,00192";"0,00008720436405431979";"0,000016349766574292767";"0,000001886110536090035";2,0276139621129716";"0,012350697688346957";"-0,038185133656964965";
"37";"0,9691436266988128";"0,9391688099715294";"0,0009526136333641923";"-0,02377978590737037";"-0,046822937248673036";"-0,0019375";"0,00002392947677117223";"0,00007398369646036961";"0,0000016712199025747379";2,810409008245627";"-0,03435994724156166";"-0,014111839879693555";
"38";"0,9997912111534136";"0,9995145981687399";"0,0000005041956718012948";"0,026723846644626237";"-0,013573546173972773";"-1,2888082581560094";"0,030647584454600828";"0,060345788197210426";"0,000952109437692391";1,255222432056697";"0,026723846644626237";"-0,013573546173972773";
"39";"0,9997623493990374";"0,9995292575986078";"0,000000058504899129763566";"-0,0020976211635329186";"0,0008099629822697852";"-0,0010799999999999998";"0,00002886175437619633";"0,000014659429867890591";"0,0000004456907726715312";1,9878149448646172";"-0,0022758022999711525";"0,0009004645449728343";
"40";"0,999764614829894";"0,9995283828385869";"0,00000005548757973024578";"-0,00010996433685495077";"-0,0001804454758724816";"-0,0010799999999999998";"0,0000022654308566155516";"0,0000008747600208513678";"0,000000003017319399517786";2,903382434517767";"-0,00010996433685495077";"-0,0001804454758724816";
