"i";"xi";"yi";"f(x, y)";"si1";"si2";"lambdai";"|yi-y(i-1)|";"|yi-y(i-1)|";"|fi-f(i-1)|";"angle((xi, yi), si)";"gi1";"gi2";
"0";"3";"-3";"0,0003313786330857345";"671,1855766157057";"-9056,858251338987";"0";"0";"0";"0";"0,7114253932326264";"671,1855766157057";"-9056,858251338987";
"1";"2,463051538707435";"4,245486601071191";"1,9877327840056755";"0,051773478127428364";"0,31332852813568185";"-0,0008000000000000001";"0,5369484612925647";"7,245486601071191";"3017,192988057172";"0,36194438688258684";"0,05177265732821962";"0,31333960385355397";
"2";"2,237182131956048";"2,8785448515888676";"3,010349863784207";"0,020007510918551068";"-0,0033139558739384107";"-4,362646955946479";"0,22586940675138698";"1,366941749482323";"0,17089842843712572";"1,074263524349068";"0,020007510918551068";"-0,0033139558739384107";
"3";"1,9793191590800974";"2,9212561372211616";"3,0344592192932396";"0,0012297653217584672";"0,0034657997232094744";"-12,8883084920303";"0,25786297287595067";"0,042711285632294115";"0,002639291282603984";"0,25453450527061455";"0,0005922213360727484";"0,003571399697382089";
"4";"1,9668675949108674";"2,886164378746842";"3,035063497993725";"-0,000021288365751400256";"0,0000076073669497077795";"-10,125154733933542";"0,012451564169230048";"0,035091758474319966";"0,0000656127438291576";"1,8257789733903813";"-0,000021288365751400256";"0,0000076073669497077795";
