"i";"xi";"yi";"f(x, y)";"si1";"si2";"lambdai";"|yi-y(i-1)|";"|yi-y(i-1)|";"|fi-f(i-1)|";"angle((xi, yi), si)";"gi1";"gi2";
"0";"3";"-3";"3604";"1204";"-1200";"0";"0";"0";"0";"0,0016638919752473356";"1204";"-1200";
"1";"0,17059999999999942";"-0,17999999999999927";"12,979940359999908";"72,4627404703424";"-74,10824631595587";"-0,0023500000000000005";"2,8294000000000006";"2,8200000000000007";"3591,02005964";"0,015578549011534113";"68,46119999999974";"-70,11999999999973";
"2";"0,00031255989469475276";"-0,00584562115750295";"1,0031672972914631";"-0,7677386697710697";"-1,2316362104395406";"-0,0023500000000000005";"0,17028744010530467";"0,17415437884249632";"11,976773062708444";"0,6108290849775809";"-0,7677386697710697";"-1,2316362104395406";
"3";"0,03676523962957576";"0,05263318432252145";"0,9530003704637068";"-18,251596952812935";"-17,924620216868806";"-0,04748058313351696";"0,036452679734881005";"0,0584788054800244";"0,050166926827756364";"2,956887098313727";"-5,100058459329985";"3,1735889385891376";
"4";"1,001109530306371";"0,9997012799733653";"0,0001995479575418319";"0,283869127213876";"-0,2816500666011468";"-0,052836159661534196";"0,9643442906767953";"0,9470680956508439";"0,9528008225061647";"1,5661685721268461";"0,283869127213876";"-0,2816500666011468";
"5";"1,0004424378574184";"1,000363157629878";"0,0000008242867055634501";"0,017684745338787524";"-0,0167924915658315";"-0,0023500000000000005";"0,0006670924489526088";"0,0006618776565126951";"0,00019872367083629975";"1,5448829744144432";"0,016740921222918814";"-0,015856045508089167";
"6";"1,0004008787058722";"1,0004026199850575";"0,00000016100694214191514";"0,00045350157466828023";"0,00034825583705710983";"-0,0023500000000000005";"0,00004155915154615069";"0,00003946235517970403";"0,0000006632797634215349";"0,13052339023200682";"0,00045350157466828023";"0,00034825583705710983";
